"This is a list of medallists at the Summer Olympic Games (1896-2004) with details of the year of the olympics, city, sport, discipline, athlete name, gender, event and medal",,,,,,,,,,
,,,,,,,,,,
"DISCLAIMER: No guarantees, express or implied, as to the accuracy or completeness of the information provided. ",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Year,City,Sport,Discipline,Athlete Name,NOC,Gender,Event,Event Gender,Medal,Position
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"MADER, Tomas",CZE,Men,C-2 (canoe double),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"HOCHSCHORNER, Pavol",SVK,Men,C-2 (canoe double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"HOCHSCHORNER, Peter",SVK,Men,C-2 (canoe double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"KOLOMANSKI, Krzysztof",POL,Men,C-2 (canoe double),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"STANISZEWSKI, Michal",POL,Men,C-2 (canoe double),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"KOBER, Lars",GER,Men,C-2 1000m (canoe double),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"UTESS, Stefan",GER,Men,C-2 1000m (canoe double),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"POPESCU, Florin",ROU,Men,C-2 1000m (canoe double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"PRICOP, Mitica",ROU,Men,C-2 1000m (canoe double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"PEREIRA, Leobaldo",CUB,Men,C-2 1000m (canoe double),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"ROJAS, Ibrahin",CUB,Men,C-2 1000m (canoe double),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"POPESCU, Florin",ROU,Men,C-2 500m (canoe double),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"PRICOP, Mitica",ROU,Men,C-2 500m (canoe double),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"NOVAK, Ferenc",HUN,Men,C-2 500m (canoe double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"PULAI, Imre",HUN,Men,C-2 500m (canoe double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"BARASZKIEWICZ, Pawel",POL,Men,C-2 500m (canoe double),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"JEDRASZKO, Daniel",POL,Men,C-2 500m (canoe double),M,Silver,2
2000,Sydney,Triathlon,Triathlon,"REHULA, Jan",CZE,Men,Individual,M,Bronze,3
2000,Sydney,Triathlon,Triathlon,"WHITFIELD, Simon",CAN,Men,Individual,M,Gold,1
2000,Sydney,Triathlon,Triathlon,"VUCKOVIC, Stephan",GER,Men,Individual,M,Silver,2
2000,Sydney,Triathlon,Triathlon,"MESSMER, Magali",SUI,Women,Individual,W,Bronze,3
2000,Sydney,Triathlon,Triathlon,"MCMAHON, Brigitte",SUI,Women,Individual,W,Gold,1
2000,Sydney,Triathlon,Triathlon,"JONES, Michellie",AUS,Women,Individual,W,Silver,2
2000,Sydney,Cycling,Cycling Track,"MCGEE, Bradley",AUS,Men,Individual Pursuit,M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"BARTKO, Robert",GER,Men,Individual Pursuit,M,Gold,1
2000,Sydney,Cycling,Cycling Track,"LEHMANN, Jens",GER,Men,Individual Pursuit,M,Silver,2
2000,Sydney,Modern Pentathlon,Modern Pentath.,"DOVGAL, Pavel",BLR,Men,Individual competition,M,Bronze,3
2000,Sydney,Modern Pentathlon,Modern Pentath.,"SVATKOVSKIY, Dmitri",RUS,Men,Individual competition,M,Gold,1
2000,Sydney,Modern Pentathlon,Modern Pentath.,"BALOGH, Gabor",HUN,Men,Individual competition,M,Silver,2
2000,Sydney,Modern Pentathlon,Modern Pentath.,"ALLENBY, Kate",GBR,Women,Individual competition,W,Bronze,3
2000,Sydney,Modern Pentathlon,Modern Pentath.,"COOK, Stephanie",GBR,Women,Individual competition,W,Gold,1
2000,Sydney,Modern Pentathlon,Modern Pentath.,"DE RIEL, Emily",USA,Women,Individual competition,W,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"FERRAZZI, Pierpaolo",ITA,Men,K-1 (kayak single),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"SCHMIDT, Thomas",GER,Men,K-1 (kayak single),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"RATCLIFFE, Paul",GBR,Men,K-1 (kayak single),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"BARDET, Anne-Lise",FRA,Women,K-1 (kayak single),W,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"HILGERTOVA, Stepanka",CZE,Women,K-1 (kayak single),W,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,"GUIBAL, Brigitte",FRA,Women,K-1 (kayak single),W,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"BRABANTS, Tim",GBR,Men,K-1 1000m (kayak single),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"HOLMANN, Knut",NOR,Men,K-1 1000m (kayak single),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"MERKOV, Petar",BUL,Men,K-1 1000m (kayak single),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"KOLGANOV, Michael",ISR,Men,K-1 500m (kayak single),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"HOLMANN, Knut",NOR,Men,K-1 500m (kayak single),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"MERKOV, Petar",BUL,Men,K-1 500m (kayak single),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"BORCHERT, Katrin",AUS,Women,K-1 500m (kayak single),W,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"IDEM, Josefa",ITA,Women,K-1 500m (kayak single),W,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"BRUNET, Caroline",CAN,Women,K-1 500m (kayak single),W,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"BARTFAI, Krisztian",HUN,Men,K-2 1000m (kayak double),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"VEREB, Krisztian",HUN,Men,K-2 1000m (kayak double),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"BONOMI, Beniamino",ITA,Men,K-2 1000m (kayak double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"ROSSI, Antonio",ITA,Men,K-2 1000m (kayak double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"NILSSON, Henrik",SWE,Men,K-2 1000m (kayak double),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"OSCARSSON, Markus",SWE,Men,K-2 1000m (kayak double),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"RAUHE, Ronald",GER,Men,K-2 500m (kayak double),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"WIESKOETTER, Tim",GER,Men,K-2 500m (kayak double),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"KAMMERER, Zoltan",HUN,Men,K-2 500m (kayak double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"STORCZ, Botond",HUN,Men,K-2 500m (kayak double),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"COLLINS, Daniel",AUS,Men,K-2 500m (kayak double),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"TRIM, Andrew Lawrence",AUS,Men,K-2 500m (kayak double),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"PASTUSZKA, Aneta",POL,Women,K-2 500m (kayak double),W,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"SOKOLOWSKA KULESZA, Beata",POL,Women,K-2 500m (kayak double),W,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",GER,Women,K-2 500m (kayak double),W,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"WAGNER-AUGUSTIN, Katrin",GER,Women,K-2 500m (kayak double),W,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"KOVACS, Katalin",HUN,Women,K-2 500m (kayak double),W,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"SZABO, Szilvia",HUN,Women,K-2 500m (kayak double),W,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"BIALKOWSKI, Dariusz",POL,Men,K-4 1000m (kayak four),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"KOTOWICZ, Grzegorz",POL,Men,K-4 1000m (kayak four),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"SEROCZYNSKI, Adam",POL,Men,K-4 1000m (kayak four),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"WITKOWSKI, Marek",POL,Men,K-4 1000m (kayak four),M,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"HORVATH, Gabor",HUN,Men,K-4 1000m (kayak four),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"KAMMERER, Zoltan",HUN,Men,K-4 1000m (kayak four),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"STORCZ, Botond",HUN,Men,K-4 1000m (kayak four),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"VERECKEI, Akos",HUN,Men,K-4 1000m (kayak four),M,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"BACH, Bjoern",GER,Men,K-4 1000m (kayak four),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"SCHAEFER, Jan",GER,Men,K-4 1000m (kayak four),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"ULM, Stefan",GER,Men,K-4 1000m (kayak four),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"ZABEL, Mark",GER,Men,K-4 1000m (kayak four),M,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"IONITA, Raluca",ROU,Women,K-4 500m (kayak four),W,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"LIMBAU, Mariana",ROU,Women,K-4 500m (kayak four),W,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"RADU, Elena",ROU,Women,K-4 500m (kayak four),W,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"TOMA, Sanda",ROU,Women,K-4 500m (kayak four),W,Bronze,3
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",GER,Women,K-4 500m (kayak four),W,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"MUCKE, Manuela",GER,Women,K-4 500m (kayak four),W,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"SCHUCK, Anett",GER,Women,K-4 500m (kayak four),W,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"WAGNER-AUGUSTIN, Katrin",GER,Women,K-4 500m (kayak four),W,Gold,1
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"KOBAN, Rita",HUN,Women,K-4 500m (kayak four),W,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"KOVACS, Katalin",HUN,Women,K-4 500m (kayak four),W,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"SZABO, Szilvia",HUN,Women,K-4 500m (kayak four),W,Silver,2
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,"VISKI, Erzsebet",HUN,Women,K-4 500m (kayak four),W,Silver,2
2000,Sydney,Cycling,Cycling Track,"FIEDLER, Jens",GER,Men,Keirin,M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"ROUSSEAU, Florian",FRA,Men,Keirin,M,Gold,1
2000,Sydney,Cycling,Cycling Track,"NEIWAND, Garry Malcolm",AUS,Men,Keirin,M,Silver,2
2000,Sydney,Cycling,Cycling Track,"MARTINELLO, Silvio",ITA,Men,Madison,M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"VILLA, Marco",ITA,Men,Madison,M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"AITKEN, Brett",AUS,Men,Madison,M,Gold,1
2000,Sydney,Cycling,Cycling Track,"MCGRORY, Scott",AUS,Men,Madison,M,Gold,1
2000,Sydney,Cycling,Cycling Track,"DE WILDE, Etienne",BEL,Men,Madison,M,Silver,2
2000,Sydney,Cycling,Cycling Track,"GILMORE, Matthew",BEL,Men,Madison,M,Silver,2
2000,Sydney,Cycling,Cycling Track,"EADIE, Sean",AUS,Men,Olympic Sprint,M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"HILL, Darryn",AUS,Men,Olympic Sprint,M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"NEIWAND, Garry Malcolm",AUS,Men,Olympic Sprint,M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"GANE, Laurent",FRA,Men,Olympic Sprint,M,Gold,1
2000,Sydney,Cycling,Cycling Track,"ROUSSEAU, Florian",FRA,Men,Olympic Sprint,M,Gold,1
2000,Sydney,Cycling,Cycling Track,"TOURNANT, Arnaud",FRA,Men,Olympic Sprint,M,Gold,1
2000,Sydney,Cycling,Cycling Track,"HOY, Chris",GBR,Men,Olympic Sprint,M,Silver,2
2000,Sydney,Cycling,Cycling Track,"MACLEAN, Craig",GBR,Men,Olympic Sprint,M,Silver,2
2000,Sydney,Cycling,Cycling Track,"QUEALLY, Jason",GBR,Men,Olympic Sprint,M,Silver,2
2000,Sydney,Cycling,Cycling Track,"MARKOV, Alexei",RUS,Men,Points Race,M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"LLANERAS, Joan",ESP,Men,Points Race,M,Gold,1
2000,Sydney,Cycling,Cycling Track,"WYNANTS, Milton Ariel",URU,Men,Points Race,M,Silver,2
2000,Sydney,Cycling,Cycling Track,"FIEDLER, Jens",GER,Men,Sprint indivual,M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"NOTHSTEIN, Marty",USA,Men,Sprint indivual,M,Gold,1
2000,Sydney,Cycling,Cycling Track,"ROUSSEAU, Florian",FRA,Men,Sprint indivual,M,Silver,2
2000,Sydney,Cycling,Cycling Track,"CLAY, Jonny",GBR,Men,Team Pursuit (4000m),M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"HAYLES, Rob",GBR,Men,Team Pursuit (4000m),M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"MANNING, Paul",GBR,Men,Team Pursuit (4000m),M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"NEWTON, Chris",GBR,Men,Team Pursuit (4000m),M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"STEEL, Bryan",GBR,Men,Team Pursuit (4000m),M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"WIGGINS, Bradley",GBR,Men,Team Pursuit (4000m),M,Bronze,3
2000,Sydney,Cycling,Cycling Track,"BARTKO, Robert",GER,Men,Team Pursuit (4000m),M,Gold,1
2000,Sydney,Cycling,Cycling Track,"BECKE, Daniel",GER,Men,Team Pursuit (4000m),M,Gold,1
2000,Sydney,Cycling,Cycling Track,"FULST, Guido",GER,Men,Team Pursuit (4000m),M,Gold,1
2000,Sydney,Cycling,Cycling Track,"LEHMANN, Jens",GER,Men,Team Pursuit (4000m),M,Gold,1
2000,Sydney,Cycling,Cycling Track,"POLLACK, Olaf",GER,Men,Team Pursuit (4000m),M,Gold,1
2000,Sydney,Cycling,Cycling Track,"CHERNYAVSKYY, Sergiy",UKR,Men,Team Pursuit (4000m),M,Silver,2
2000,Sydney,Cycling,Cycling Track,"FEDENKO, Oleksandr",UKR,Men,Team Pursuit (4000m),M,Silver,2
2000,Sydney,Cycling,Cycling Track,"MATVEYEV, Sergiy",UKR,Men,Team Pursuit (4000m),M,Silver,2
2000,Sydney,Cycling,Cycling Track,"SIMONENKO, Alexander",UKR,Men,Team Pursuit (4000m),M,Silver,2
2000,Sydney,Sailing,Sailing,"GAEBLER, Roland",GER,Men,Tornado - Multihull,X,Bronze,3
2000,Sydney,Sailing,Sailing,"SCHWALL, Rene",GER,Men,Tornado - Multihull,X,Bronze,3
2000,Sydney,Sailing,Sailing,"HAGARA, Roman",AUT,Men,Tornado - Multihull,X,Gold,1
2000,Sydney,Sailing,Sailing,"STEINACHER, Hans Peter",AUT,Men,Tornado - Multihull,X,Gold,1
2000,Sydney,Sailing,Sailing,"BUNDOCK, Darren",AUS,Men,Tornado - Multihull,X,Silver,2
2000,Sydney,Sailing,Sailing,"FORBES, John",AUS,Men,Tornado - Multihull,X,Silver,2
2000,Sydney,Gymnastics,Artistic G.,"PRODOUNOVA, Elena",RUS,Women,balance beam,W,Bronze,3
2000,Sydney,Gymnastics,Artistic G.,"LIU, Xuan",CHN,Women,balance beam,W,Gold,1
2000,Sydney,Gymnastics,Artistic G.,"LOBAZNIOUK, Ekaterina",RUS,Women,balance beam,W,Silver,2
2000,Sydney,Baseball,Baseball,"CHANG, Song-Ho",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"CHONG, Tae-Hyon",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"CHUNG, Min-Tae",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"CHUNG, Soo-Keun",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"HONG, Sung-Heon",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"JIN, Pil-Jung",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"KIM, Dong-Joo",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"KIM, Han-Soo",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"KIM, Ki-Tae",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"KIM, Soo-Kyung",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"KIM, Tae-Gyun",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"KOO, Dae-Sung",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"LEE, Byoung-Kyu",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"LEE, Seung-Ho",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"LEE, Seung-Yub",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"LIM, Chang-Yong",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"LIM, Sun-Dong",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"PARK, Jae-Hong",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"PARK, Jinman",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"PARK, Jong-Ho",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"PARK, Kyung-Oan",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"PARK, Seok-Jin",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"SON, Min-Han",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"SONG, Jin-Woo",KOR,Men,baseball,M,Bronze,3
2000,Sydney,Baseball,Baseball,"ABERNATHY, Brent",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"AINSWORTH, Kurt",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"BORDERS, Pat",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"BURROUGHS, Sean",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"COTTON, John",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"DAWKINS, Travis",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"EVERETT, Adam",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"FRANKLIN, Ryan",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"GEORGE, Chris",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"HEAMS, Shane",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"JENSEN, Marcus",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"KINKADE, Mike",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"KRIVDA, Rick",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"MIENTKIEWICZ, Doug",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"NEILL, Mike",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"OSWALT, Roy",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"RAUCH, Jon",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"SANDERS, Anthony",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"SEAY, Bobby",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"SHEETS, Ben",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"WILKERSON, Brad",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"WILLIAMS, Todd",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"YOUNG, Ernie",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"YOUNG, Tim",USA,Men,baseball,M,Gold,1
2000,Sydney,Baseball,Baseball,"AJETE, Omar",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"ARAGON, Yovany",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"CALDES, Miguel",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"CASTRO, Danel",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"CONTRERAS, Jose Ariel",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"DUENAS, Yobal",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"GOMEZ, Yasser",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"IBAR, Jose",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"KINDELAN, Orestes",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"LAZO, Pedro Luis",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"LINARES, Omar",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"MACIAS, Oscar",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"MANRIQUE, Juan",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"MENDEZ, Javier",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"MERINO, Rolando",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"MESA FRESNEDA, German",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"PACHECO, Antonio",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"PESTANO, Ariel",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"PIERRE, Gabriel",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"RODRIGUEZ, Maels",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"SCULL, Antonio",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"ULACIA, Luis",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"VALLE, Lazaro",CUB,Men,baseball,M,Silver,2
2000,Sydney,Baseball,Baseball,"VERA, Norge Luis",CUB,Men,baseball,M,Silver,2
2000,Sydney,Basketball,Basketball,"ADOMAITIS, Dainius",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"EINIKIS, Gintaras",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"GIEDRAITIS, Audrius",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"JASIKEVICIUS, Sarunas",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"MARCIULIONIS, Kestutis",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"MASIULIS, Tomas",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"MASKOLIUNAS, Darius",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"SISKAUSKAS, Ramunas",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"SONGAILA, Darius",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"STOMBERGAS, Saulius",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"TIMINSKAS, Mindaugas",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"ZUKAUSKAS, Eurelijus",LTU,Men,basketball,M,Bronze,3
2000,Sydney,Basketball,Basketball,"ABDUR-RAHIM, Shareef",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"ALLEN, Ray",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"BAKER, Vin",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"CARTER, Vince",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"GARNETT, Kevin",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"HARDAWAY, Tim",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"HOUSTON, Allan",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"KIDD, Jason",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"MCDYESS, Antonio",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"MOURNING, Alonzo",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"PAYTON, Gary",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"SMITH, Steve",USA,Men,basketball,M,Gold,1
2000,Sydney,Basketball,Basketball,"BILBA, Jim",FRA,Men,basketball,M,Silver,2
2000,Sydney,Basketball,Basketball,"BONATO, Yann",FRA,Men,basketball,M,Silver,2
2000,Sydney,Basketball,Basketball,"DIOUMASSI, Makan",FRA,Men,basketball,M,Silver,2
2000,Sydney,Basketball,Basketball,"FOIREST, Laurent",FRA,Men,basketball,M,Silver,2
2000,Sydney,Basketball,Basketball,"GADOU, Thierry",FRA,Men,basketball,M,Silver,2
2000,Sydney,Basketball,Basketball,"JULIAN, Cyril",FRA,Men,basketball,M,Silver,2
2000,Sydney,Basketball,Basketball,"PALMER, Henry Crawford",FRA,Men,basketball,M,Silver,2
